original,correction
විඩාව,විඩාව
විදර්ශනාව,විදර්ශනාව
විද්දියාව,විද්‍යාව
විද්‍යනුකූලව,විද්‍යානුකූල ව
විද්‍යාත්මකව,විද්‍යාත්මක ව
විද්‍යානුකූලව,විද්‍යානුකූල ව
විද්‍යාව,විද්‍යාව
විදුහල්පතිව,විදුහල්පති ව
විදේශගතව,විදේශගත ව
විධිමත්ව,විධිමත් ව
විනයගරුකව,විනයගරුක ව
විනයානුකූලව,විනයානුකූල ව
විනාශව,විනාශ ව
විනීතව,විනීත ව
විඳවනව,විඳවනවා
විඳිනව,විඳිනවා
විපක්ෂව,විපක්ෂ ව
විප්ලව,විප්ලව
විභව,විභව
විභවතාව,විභවතාව
විමර්ශනාත්මකව,විමර්ශනාත්මක ව
විමලාව,විමලාව
විමසිලිමත්ව,විමසිලිමත් ව
වියනව,වියනවා
වියපත්ව,වියපත් ව
වියරුව,වියරුව
වියෝව,වියෝව
විරහිතව,විරහිත ව
විරැකියාව,විරැකියාව
විරුද්දව,විරුද්ධ ව
විරුද්ධතාව,විරුද්ධතාව
විරුද්ධව,විරුද්ධ ව
විරූපීව,විරූපී ව
විරෝධතාව,විරෝධතාව
විල්පත්තුව,විල්පත්තුව
විල්ව,විල්ව
විලාසිතාව,විලාසිතාව
විවරව,විවර ව
විවාහව,විවාහ ව
විවිධත්ව,විවිධත්ව
විවුර්තව,විවෘත ව
විවෘතව,විවෘත ව
විවේකීව,විවේකී ව
විශ්ලේෂණාත්මකව,විශ්ලේෂණාත්මක ව
විශ්ව,විශ්ව
විශ්වාසදායකව,විශ්වාසදායක ව
විශාඛාව,විශාඛාව
විශාරදව,විශාරද ව
විශාලව,විශාල ව
විශේෂිතව,විශේෂිත ව
විෂමතාව,විෂමතාව
විස්කෝතුව,විස්කෝතුව
විස්තරව,විස්තර ව
විස්තරාත්මකව,විස්තරාත්මක ව
විසිදහසක්ව,විසි දහසක් ව
විහරණයසමචිත්තතාව,විහරණය සමචිත්තතාව
විහාරාධිපතිව,විහාරාධිපති ව
විහිළුව,විහිළුව
වීඩියෝව,වීඩියෝව
වීසාව,වීසාව
වුල්වරීන්ව,වුල්වරීන්ව
වුව,වුව
වුවමනාව,වුවමනාව
වූව,වූව
වෘකයාව,වෘකයාව
වෙනව,වෙනවා
වෙනස්ව,වෙනස් ව
වෙන්ව,වෙන් ව
වෙනාව,වෙනවා
වෙබ්පිටුව,වෙබ් පිටුව
වෙලාව,වෙලාව
වෙහෙසව,වෙහෙස ව
වේදනානුපස්සනාව,වේදනානුපස්සනාව
වේදනාව,වේදනාව
වේදිකාව,වේදිකාව
වේලාව,වේලාව
වේව,වේවි
ශක්තිමත්ව,ශක්තිමත් ව
ශක්‍යතාව,ශක්‍යතාව
ශද්ධාව,ශ්‍රද්ධාව
ශ්‍රද්දාව,ශ්‍රද්ධාව
ශ්‍රද්ධාව,ශ්‍රද්ධාව
ශ්‍රාවකයාව,ශ්‍රාවකයාව
ශාඛාව,ශාඛාව
ශාලාව,ශාලාව
ශික්ෂාකාමීව,ශික්ෂාකාමී ව
ශික්ෂාව,ශික්ෂාව
ශිල්පිනියන්ව,ශිල්පිනියන්ව
ශිව,ශිව
ශිෂ්‍යත්ව,ශිෂ්‍යත්ව
ශිෂ්‍යාව,ශිෂ්‍යාව
ශේෂව,ශේෂ ව
ශෝකභරිතව,ශෝකභරිත ව
ශෝභාව,ශෝභාව
සංක්ෂිප්තව,සංක්ෂිප්ත ව
සංක්‍යාත්මකව,සංඛ්‍යාත්මක ව
සංකෘතභාෂාව,සංස්කෘත භාෂාව
සංකේතාත්මකව,සංකේතාත්මක ව
සංඛ්‍යාත්මකව,සංඛ්‍යාත්මක ව
සංඛ්‍යාව,සංඛ්‍යාව
සංගතව,සංගත ව
සංගායනාව,සංගායනාව
සංඝායනාව,සංගායනාව
සංජීව,සංජීව
සංඥාව,සංඥාව
සංවරව,සංවර ව
සංවිදනාත්මකව,සංවිධානාත්මක ව
සංවේදීව,සංවේදී ව
සංස්ථාව,සංස්ථාව
සංහිතාව,සංහිතාව
සංහිදියාව,සංහිඳියාව
සංහිඳියාව,සංහිඳියාව
සකස්ව,සකස් ව
සක්‍රීයතාව,සක්‍රීයතාව
සක්‍රීයව,සක්‍රීය ව
සඟරාව,සඟරාව
සජ්ඣායනාව,සජ්ඣායනාව
සජීව,සජීව
සජීවීව,සජීවී ව
සඤ්ඤාව,සඤ්ඤාව
සටහන්ව,සටහන් ව
සත්ත්ව,සත්ත්ව
සත්ව,සත්ත්ව
සත්වයන්ව,සත්ත්වයන්ව
සත්‍යතාව,සත්‍යතාව
සත්‍යබව,සත්‍ය බව
සතුටුව,සතුටු ව
සතුන්ව,සතුන්ව
සතුව,සතු ව
සතෙක්ව,සතෙක්ව
සද්ධාව,සද්ධාව
සදාකාලිකව,සදාකාලික ව
සදාචාරානුකූලබව,සදාචාරානුකූල බව
සදොස්ව,සදොස් ව
සන්තකව,සන්තක ව
සන්ධ්‍යාව,සන්ධ්‍යාව
සන්නද්ධව,සන්නද්ධ ව
සන්සුන්ව,සන්සුන් ව
සඳකිඳුරුදාකව,සඳකිඳුරුදා කව
සඳගිරිපව්ව,සඳගිරිපව්ව
සඳහන්ව,සඳහන් ව
සපතේරුව,සපතේරුව
සපුව,සපුව
සබඳතාව,සබඳතාව
සබරගමුව,සබරගමුව
සබැඳියාව,සබැඳියාව
සභ්‍යත්ව,සභ්‍යත්ව
සභාව,සභාව
සමකාලීනව,සමකාලීන ව
සමගාමිව,සමගාමී ව
සමගාමීව,සමගාමී ව
සමගිව,සමගි ව
සමජාතියව,සමජාතීය ව
සමත්ව,සමත් ව
සමතුලිතතාව,සමතුලිතතාව
සමන්දේව,සමන්දේව
සමබරව,සමබර ව
සමරුව,සමරුව
සමව,සම ව
සමහරුන්ව,සමහරුන්ව
සම්පන්නව,සම්පන්න ව
සම්ප්‍රාදානුකූලව,සම්ප්‍රදානුකූල ව
සම්පූර්ණව,සම්පූර්ණ ව
සම්බන්දව,සම්බන්ධ ව
සම්බන්ධතාව,සම්බන්ධතාව
සම්බන්ධව,සම්බන්ධ ව
සම්බුද්ධත්ව,සම්බුද්ධත්ව
සම්භාවිතාව,සම්භාවිතාව
සම්මිශ්‍රව,සම්මිශ්‍ර ව
සම්මුතිකව,සම්මුතික ව
සමාකමීව,සාමකාමී ව
සමාජගතව,සමාජගත ව
සමාදන්ව,සමාදන් ව
සමාදම්ව,සමාදන් ව
සමානව,සමාන ව
සමාන්තරව,සමාන්තර ව
සමානාත්මතාව,සමානාත්මතාව
සමානුපාතිකව,සමානුපාතික ව
සමාව,සමාව
සමිබන්ධව,සම්බන්ධ ව
සමීපව,සමීප ව
සමුළුව,සමුළුව
සමෘද්ධිමත්ව,සමෘද්ධිමත් ව
සරලව,සරල ව
සරළව,සරල ව
සර්පයාව,සර්පයාව
සර්ව,සර්ව
සලකනව,සලකනවා
සලරුව,සලරුව
සවභාවිකව,ස්වාභාවික ව
සවිමත්ව,සවිමත් ව
සවිස්තරව,සවිස්තර ව
සවිස්තරාත්මකව,සවිස්තරාත්මක ව
සශ්‍රීකව,සශ්‍රීක ව
සහගතව,සහගත ව
සහන්ව,සහන්ව
සහයකයාව,සහයකයාව
සහායිකාව,සහායිකාව
සහිතව,සහිත ව
සහෝදරත්ව,සහෝදරත්ව
සළුව,සළුව
ස්ටුඩියෝව,ස්ටුඩියෝව
ස්ථානගතව,ස්ථානගත ව
ස්ථානාධිපතිව,ස්ථානාධිපති ව
ස්ථාපිතව,ස්ථාපිත ව
ස්ථායීතාව,ස්ථායීතාව
ස්ථිරව,ස්ථිර ව
ස්ථීරව,ස්ථිර ව
ස්මර්ෆ්ලව,ස්මර්ෆ්ලව
ස්මර්ෆැටිව,ස්මර්ෆැටිව
ස්ව,ස්ව
ස්වච්ඡන්දතාව,ස්වච්ඡන්දතාව
ස්වභාව,ස්වභාව
ස්වභාවිකව,ස්වභාවික ව
ස්වයංක්‍රීයව,ස්වයංක්‍රීය ව
ස්වාධීනව,ස්වාධීන ව
ස්වාභාවිකව,ස්වාභාවික ව
සාංකාව,සාංකාව
සාකච්ඡාව,සාකච්ඡාව
සාධකයක්ව,සාධකයක් ව
සාධාරණව,සාධාරණ ව
සානුකම්පිතව,සානුකම්පිත ව
සාපේක්ශව,සාපේක්ෂ ව
සාපේක්ෂව,සාපේක්ෂ ව
සාපේෂව,සාපේක්ෂ ව
සාමකාමීව,සාමකාමී ව
සාම්ප්‍රදායිකව,සාම්ප්‍රදායික ව
සාමූහිකව,සාමූහික ව
සාර්ථකව,සාර්ථක ව
සාරාව,සාරාව
සාලියවැව,සාලියවැව
සාවදානව,සාවධාන ව
සැකකරුව,සැකකරුව
සැගව,සැඟව
සැඟව,සැඟව
සැනසෙනව,සැනසෙනවා
සැන්දෑව,සැන්දෑව
සැඳෑව,සැඳෑව
සැබෑව,සැබෑව
සැරව,සැරව
සැලකිලිමත්ව,සැලකිලිමත් ව
සැලකුව,සැලකුව
සැලව,සැල ව
සැහැල්ලුව,සැහැල්ලුව
සිංදුව,සින්දුව
සිංහයාව,සිංහයාව
සිංහලයව,සිංහලයව
සිංහලයින්ව,සිංහලයින්ව
සිටිනව,සිටිනවා
සිතුල්පව්ව,සිතුල්පව්ව
සිතුව,සිතුව
සිදුව,සිදු ව
සිනමාව,සිනමාව
සිනහව,සිනහව
සින්දුව,සින්දුව
සින්හලයාව,සිංහලයාව
සිනාව,සිනාව
සියුම්ව,සියුම් ව
සිරස්ව,සිරස් ව
සිරිතක්ව,සිරිතක් ව
සිරිදම්මව,සිරිධම්මව
සිරියාව,සිරියාව
සිල්වන්තව,සිල්වන්ත ව
සිව,සිව
සිසුන්ව,සිසුන්ව
සිහිසුන්ව,සිහිසුන් ව
සීනුව,සීනුව
සීමාව,සීමාව
සීරාව,සීරාව
සුජීව,සුජීව
සුද්දන්ව,සුද්දන්ව
සුද්දියෙක්ව,සුද්දියෙක්ව
සුන්දරව,සුන්දර ව
සුමාත්‍රාව,සුමාත්‍රාව
සුමේධාව,සුමේධාව
සුරක්ශිතතාව,සුරක්ෂිතතාව
සුරක්ෂිතතාව,සුරක්ෂිතතාව
සුරක්ෂිතව,සුරක්ෂිත ව
සුරප්පට්ටුව,සුරප්පට්ටුව
සුරාව,සුරාව
සුරැකිව,සුරැකි ව
සුරුට්ටුව,සුරුට්ටුව
සුලබව,සුලභ ව
සුලභව,සුලභ ව
සුව,සුව
සුවචව,සුවච ව
සුවතාව,සුවතාව
සුවපහසුව,සුවපහසුව
සුහදතාව,සුහදතාව
සුහදව,සුහද ව
සුහදශීලීබව,සුහදශීලී බව
සුහුදව,සුහද ව
සුළුව,සුලු ව
සූක්ශමව,සූක්ෂම ව
සූදානම්ව,සූදානම් ව
සූදුව,සූදුව
සෘජුව,ඍජු ව
සෘණාත්මකව,ඍණාත්මක ව
සෙල්තලාව,සෙල්තලාව
සෙල්ලංකරනව,සෙල්ලං කරනවා
සේනාව,සේනාව
සේයාව,සේයාව
සේවාව,සේවාව
සේවිකාව,සේවිකාව
සොදුරුබව,සොඳුරු බව
සොෆියව,සොෆියව
සොෆියාව,සොෆියාව
සෝනියෝව,සෝනියෝව
හත්මාලුව,හත්මාලුව
හතුරන්ව,හතුරන්ව
හතුරුව,හතුරු ව
හදනව,හදනවා
හදාගන්නව,හදා ගන්නවා
හදැතිව,හදැති ව
හම්බකරනව,හම්බ කරනවා
හම්මලව,හම්මලව
හමාරව,හමාර ව
හමුදාව,හමුදාව
හමුව,හමුව
හමුවෙනව,හමු වෙනවා
හයිකුව,හයිකුව
හරව,හරව
හරියාකාරව,හරියාකාර ව
හල්බව,හල් බව
හෂාන්ව,හෂාන්ව
හසුව,හසු ව
හාමුදුරුවන්ව,හාමුදුරුවන්ව
හැකියාව,හැකියාව
හැකිව,හැකි ව
හැඟීම්බරව,හැඟීම්බර ව
හැට්ටකාරිව,හැට්ටකාරිව
හැඩරුව,හැඩරුව
හැත්තෑව,හැත්තෑව
හැදියාව,හැදියාව
හැදුව,හැදුව
හැදෙනව,හැදෙනවා
හැන්දෑව,හැන්දෑව
හැන්සල්ව,හැන්සල්ව
හැඳින්වුව,හැඳින්වුව
හැබෑව,හැබෑව
හැරෙව්ව,හැරෙව්ව
හැව,හැව
හැසිරීමේකතාව,හැසිරීමේ කතාව
හැසිරෙනව,හැසිරෙනවා
හිංසාකාරීව,හිංසාකාරී ව
හික්කඩුව,හික්කඩුව
හිට්ලර්ව,හිට්ලර්ව
හිතනව,හිතනවා
හිතසුව,හිතසුව
හිතැතිව,හිතැති ව
හිතුව,හිතුව
හිතෙනව,හිතෙනවා
හිතෛශීව,හිතෛෂී ව
හිනාව,හිනාව
හිමියන්ව,හිමියන්ව
හිමිව,හිමිව
හීතුව,හිතුවා
හුදකලාව,හුදකලාව
හුදෙකලාව,හුදෙකලා ව
හුමාරුව,හුවමාරුව
හුරුව,හුරු ව
හෙම්බිරිස්සාව,හෙම්බිරිස්සාව
හෙලදිව,හෙළදිව
හෙලිදරව්ව,හෙළිදරව්ව
හෙලුව,හෙළුව
හෙව්ව,හෙව්ව
හෙළදිව,හෙළදිව
හෙළිදරව්ව,හෙළිදරව්ව
හෙළිව,හෙළි ව
හෙළුව,හෙළුව
හේතුව,හේතුව
හොදාකාරව,හොඳාකාර ව
හොයාගන්නව,හොයා ගන්නවා
හෝරාව,හෝරාව
ළබැඳියාව,ළබැඳියාව
ළමයව,ළමයව
ළමයාව,ළමයාව
ළමයින්ව,ළමයින්ව
ළමයිව,ළමයිව
ෆොන්සේකාලාව,ෆොන්සේකාලාව
ෆොන්සේකාව,ෆොන්සේකාව
