original,correction
නිරායාසයෙන්ම,නිරායාසයෙන් ම
නිරුතුරුවම,නිරුතුරුව ම
නිවසකින්ම,නිවසකින් ම
නිවසෙම,නිවසෙ ම
නිවසේදීම,නිවසේ දී ම
නිවැරදිම,නිවැරදි ම
නිවීම,නිවී ම
නිවෙසකම,නිවෙසක ම
නිශ්චයවාදයම,නිශ්චය වාදය ම
නිශ්චිතවම,නිශ්චිතව ම
නිසගයෙන්ම,නිසගයෙන් ම
නිසාම,නිසා ම
නිසාවෙන්ම,නිසාවෙන් ම
නිසැකයෙන්ම,නිසැකයෙන් ම
නිසැකවම,නිසැකව ම
නිහඬවම,නිහඬව ම
නිහතමානීකම,නිහතමානීකම
නීතියෙන්ම,නීතියෙන් ම
නුදුන්නාම,නුදුන්නාම
නුදුරේදීම,නුදුරේ දී ම
නුවණින්ම,නුවණින් ම
නුවරම,නුවරම
නෙක්ඛම්ම,නෙක්ඛම්ම
නෙතගැටුණාහම,නෙතගැටුණාහ ම
නෙමේකෙලින්ම,නෙමේකෙලින් ම
නෙලීම,නෙලීම
නෛසර්ගිකවම,නෛසර්ගිකව ම
නොඇල්ම,නොඇල්ම
නොඇලීම,නොඇලීම
නොකඩවාම,නොකඩවා ම
නොකෑම,නොකෑම
නොකියම,නොකියම
නොකියාම,නොකියාම
නොකිරීම,නොකිරීම
නොකීම,නොකීම
නොගැනිම,නොගැනිම
නොගැනීම,නොගැනීම
නොගෙනම,නොගෙනම
නොගොහින්ම,නොගොහින් ම
නොතබාම,නොතබාම
නොතිබීම,නොතිබීම
නොතේරීම,නොතේරීම
නොදන්නකම,නොදන්නකම
නොදන්නාකම,නොදන්නාකම
නොදැක්වීම,නොදැක්වීම
නොදැනිම,නොදැනිම
නොදැනීම,නොදැනීම
නොදැනුම,නොදැනුම
නොදැනුවත්කම,නොදැනුවත්කම
නොදැනුවත්ම,නොදැනුවත් ම
නොදැනුවත්වම,නොදැනුවත්ව ම
නොදීම,නො දී ම
නොදුටීම,නොදුටීම
නොනවත්වාම,නොනවත්වා ම
නොනැගිටම,නොනැගිට ම
නොපැකිලීම,නොපැකිලී ම
නොපැමිණීම,නොපැමිණී ම
නොපිළිගැනීම,නොපිළිගැනීම
නොබලම,නොබලම
නොබලාම,නොබලා ම
නොබැලීම,නොබැ ලී ම
නොබිඳීම,නොබිඳී ම
නොබීම,නොබී ම
නොමැතිකම,නොමැතිකම
නොමැතිවීම,නොමැති වීම
නොමිලේම,නොමිලේ ම
නොයන්නම,නොයන්න ම
නොයාම,නො යාම
නොලබාම,නොලබා ම
නොලැබිම,නොලැබීම
නොලැබීම,නොලැබීම
නොලැබුණාම,නොලැබුණා ම
නොවරදවාම,නොවරදවා ම
නොවැරදිවම,නොවැරදිව ම
නොවැරදීම,නොවැරදී ම
නොවිම,නොවිම
නොවීම,නොවීම
නොවීමම,නොවීමම
නොවෙනස්වම,නොවෙනස්වම
නොසැලකිලිමත්කම,නො සැලකිලිමත්කම
නොසිටීම,නොසිටී ම
නොසිතීම,නොසිතී ම
නොහැක්කේම,නොහැක්කේ ම
නොහැකිවීම,නොහැකි වීම
නොහැරීම,නොහැරී ම
පංචකාම,පංච කාම
පංචනියාම,පංච නියාම
පක්ෂයටම,පක්ෂයට ම
පක්ෂවීම,පක්ෂ වීම
පඤ්චකාම,පංච කාම
පටන්ම,පටන් ම
පට්ටම,පට්ට ම
පත්කරලීම,පත්කර ලී ම
පත්තරයකම,පත්තරයක ම
පත්තරේම,පත්තරේ ම
පත්ලෙන්ම,පත්ලෙන් ම
පත්වන්නේම,පත්වන්නේ ම
පත්වීම,පත් වීම
පත්වුණාම,පත්වුණා ම
පත්වුනාම,පත්වුණා ම
පතිදම,පතිදම
පතුලටම,පතුලට ම
පතුළටම,පතුළට ම
පදක්කම,පදක්කම
පදනම,පදනම
පදනමම,පදනම ම
පදම,පදම
පද්ධතියම,පද්ධතිය ම
පද්ම,පද්ම
පන්තියටම,පන්තියට ම
පන්තියේම,පන්තියේ ම
පන්දම,පන්දම
පන්සීයේම,පන්සීයේ ම
පනාපිටම,පනාපිටම
පමණක්ම,පමණක් ම
පමණම,පමණ ම
පමණින්ම,පමණින් ම
පමුණුවීම,පමුණු වීම
පරණගම,පරණ ගම
පරපුරටම,පරපුරට ම
පරම,පරම
පරම්පරාවේම,පරම්පරාවේ ම
පර්යෙශනාගාරයෙම,පර්යෙශනාගාරයෙ ම
පර්වතයේම,පර්වතයේ ම
පරාක්‍රම,පරාක්‍රම
පරිණාම,පරිණාම
පරිණාමයකම,පරිණාමයකම
පරිද්දෙන්ම,පරිද්දෙන් ම
පරිදිම,පරිදිම
පරිපූර්ණවීම,පරිපූර්ණ වීම
පරිසරයේම,පරිසරයේ ම
පලදීම,පල දී ම
පලවීම,පල වීම
පල්ලියම,පල්ලිය ම
පලාතකටම,පලාතකට ම
පලාතෙම,පලාතෙ ම
පලායෑම,පලා යෑම
පලියටම,පලියට ම
පවත්වාගැනීම,පවත්වා ගැනීම
පවරාදීම,පවරා දී ම
පවුලක්ම,පවුලක් ම
පවුලටම,පවුලට ම
පවුලම,පවුල ම
පශ්චිම,පශ්චිම
පස්දෙනාටම,පස්දෙනාට ම
පස්වරුවේම,පස්වරුවේ ම
පස්සෙන්ම,පස්සෙන් ම
පසින්ම,පසින් ම
පසුතැවීම,පසු තැවීම
පසුදිනම,පසු දින ම
පසුබැස්ම,පසු බැස්ම
පසුබැසීම,පසු බැසීම
පසුබිම,පසුබිම
පසුවීම,පසු වීම
පහක්ම,පහක් ම
පහකිරීම,පහ කිරීම
පහම,පහම
පහරදීම,පහර දී ම
පහලටම,පහලට ම
පහසුම,පහසු ම
පහසුවෙන්ම,පහසුවෙන් ම
පහළටම,පහළට ම
පහළතම,පහළත ම
පහළම,පහළ ම
පහළවීම,පහළ වීම
පහුවදාම,පහුවදා ම
පහුවෙනිදම,පහුවෙනි ද ම
පහෙන්ම,පහෙන් ම
පහේම,පහේම
පළකිරීම,පළ කිරීම
පළමුම,පළමු ම
පළමුවෙන්ම,පළමුවෙන් ම
පළවෙනියෙන්ම,පළවෙනියෙන් ම
පළාතම,පළාත ම
පළිගැනීම,පළි ගැනීම
ප්‍රකාශයෙන්ම,ප්‍රකාශයෙන් ම
ප්‍රජාවම,ප්‍රජාව ම
ප්‍රතිකර්ම,ප්‍රති කර්ම
ප්‍රතිපත්තියම,ප්‍රතිපත්තිය ම
ප්‍රථම,ප්‍රථම
ප්‍රදර්ශනේම,ප්‍රදර්ශනේ ම
ප්‍රදේශයම,ප්‍රදේශය ම
ප්‍රදේශයේම,ප්‍රදේශයේ ම
ප්‍රධානකම,ප්‍රධානක ම
ප්‍රධානතම,ප්‍රධානත ම
ප්‍රධානම,ප්‍රධාන ම
ප්‍රබන්ධකයම,ප්‍රබන්ධයකම
ප්‍රබලතම,ප්‍රබලත ම
ප්‍රබලම,ප්‍රබල ම
ප්‍රභලම,ප්‍රබල ම
ප්‍රමාණයටම,ප්‍රමාණයට ම
ප්‍රමුඛතම,ප්‍රමුඛතම
ප්‍රවෘත්තිවලදීම,ප්‍රවෘත්තිවල දී ම
ප්‍රශ්ණයක්ම,ප්‍රශ්ණයක් ම
ප්‍රශ්නම,ප්‍රශ්න ම
ප්‍රශ්නයම,ප්‍රශ්නය ම
ප්‍රශ්නෙදිම,ප්‍රශ්නෙ දි ම
ප්‍රශ්නෙම,ප්‍රශ්නෙ ම
ප්‍රසන්නවීම,ප්‍රසන්න වීම
ප්‍රසිද්දම,ප්‍රසිද්ද ම
ප්‍රසිද්ධම,ප්‍රසිද්ධ ම
ප්‍රසිද්ධියේම,ප්‍රසිද්ධියේ ම
ප්‍රායෝගිකවම,ප්‍රායෝගිකව ම
ප්‍රියතම,ප්‍රියත ම
ප්‍රේම,ප්‍රේම
ප්‍රේමයම,ප්‍රේමය ම
පාටලීගම,පාටලීගම
පාඩම,පාඩම
පාත්තියක්ම,පාත්තියක් ම
පාන්දරම,පාන්දර ම
පාපකර්ම,පාපකර් ම
පාමුලම,පාමුල ම
පාරක්ම,පාරක් ම
පාරටම,පාරට ම
පාරම,පාර ම
පාරමිතාවේම,පාරමිතාවේ ම
පාර්ලිමේන්තුවේදීම,පාර්ලිමේන්තුවේ දී ම
පාරෙම,පාරෙ ම
පාරේම,පාරේ ම
පාලම,පාල ම
පාසාම,පාසා ම
පැටියෙක්ම,පැටියෙක් ම
පැත්තක්ම,පැත්තක් ම
පැත්තටම,පැත්තට ම
පැත්තම,පැත්ත ම
පැත්තෙන්ම,පැත්තෙන් ම
පැත්තෙම,පැත්තෙ ම
පැත්තේම,පැත්තේ ම
පැතිරවීම,පැතිර වීම
පැතිරීම,පැතිරීම
පැතීම,පැතීම
පැතුම,පැතුම
පැදවීම,පැද වීම
පැදීම,පැදීම
පැනයම,පැනය ම
පැනවීම,පැන වීම
පැනීම,පැනීම
පැමිණවීම,පැමිණ වීම
පැමිණියාම,පැමිණි යාම
පැමිණීම,පැමිණීම
පැමිණෙත්ම,පැමිණෙත් ම
පැමිනීම,පැමිනී ම
පැයක්ම,පැයක් ම
පැයම,පැය ම
පැරණිතම,පැරණිත ම
පැරණිම,පැරණි ම
පැරදවීම,පැරද වීම
පැරැණිතම,පැරැණිත ම
පැරැණිම,පැරැණි ම
පැල්ම,පැල් ම
පැලීම,පැලී ම
පැවත්ම,පැවත් ම
පැවතීම,පැවතී ම
පැවරීම,පැවරී ම
පැවසීම,පැවසී ම
පැවැත්ම,පැවැත් ම
පැවැත්වීම,පැවැත් වීම
පැවැතීම,පැවැතී ම
පැවිදිවීම,පැවිදි වීම
පැහැදිලිවම,පැහැදිලිව ම
පැහැදීම,පැහැදී ම
පැහැරගැනීම,පැහැර ගැනීම
පැළඳවීම,පැළඳ වීම
පෑගීම,පෑගී ම
පෑගුනාම,පෑගුනා ම
පෑම,පෑම
පෑහීම,පෑහී ම
පිංකම,පිංකම
පිංගුත්තරයෙක්ම,පිංගුත්තරයෙක් ම
පිටකයම,පිටකය ම
පිටත්වුණාම,පිටත්වුණා ම
පිටන්ම,පිටන් ම
පිටරටකටම,පිටරටකට ම
පිටවීම,පිට වීම
පිටවුණාම,පිටවුණා ම
පිටින්ම,පිටින් ම
පිටිම,පිටි ම
පිටිම්ම,පිටිම්ම
පිණිසම,පිණිස ම
පිදීම,පිදීම
පිනවීම,පින වීම
පින්කම,පින් කම
පින්දීම,පින් දී ම
පින්බිම,පින් බිම
පිපිරීම,පිපිරී ම
පිපිරුම,පිපිරු ම
පිපීම,පිපී ම
පිපුනම,පිපුන ම
පිබිදීම,පිබිදී ම
පිම්ම,පිම්ම
පියවරක්ම,පියවරක් ම
පියවරේදීම,පියවරේ දී ම
පියෑඹීම,පියෑඹී ම
පියුම,පියුම
පිරවීම,පිර වීම
පිරික්සීම,පිරික්සීම
පිරිතක්ම,පිරිතක් ම
පිරිනැමීම,පිරිනැමීම
පිරිමැස්ම,පිරිමැස්ම
පිරිමැසීම,පිරිමැසීම
පිරිමිකම,පිරිමිකම
පිරිමියකුටම,පිරිමියකුට ම
පිරිලම,පිරිල ම
පිරිසටම,පිරිසට ම
පිරිසම,පිරිස ම
පිරිසිදුකම,පිරිසිදුකම
පිරිසුදුකම,පිරිසුදුකම
පිරිහීම,පිරිහී ම
පිරීම,පිරී ම
පිරුම,පිරුම
පිලිගත්තෙම,පිලිගත්තෙ ම
පිලිගැනීම,පිලිගැනීම
පිලිපැදීම,පිලිපැදීම
පිලිවෙලටම,පිලිවෙලට ම
පිවිසීම,පිවිසීම
පිවිසුම,පිවිසුම
පිස්සන්ටම,පිස්සන්ට ම
පිසීම,පිසීම
පිහිටවීම,පිහිට වීම
පිහිටීම,පිහිටීම
පිහිටුවාගැනීම,පිහිටුවා ගැනීම
පිහිටුවාලීම,පිහිටුවා ලී ම
පිහිටුවීම,පිහිටුවී ම
පිළිකුල්ම,පිළිකුල් ම
පිළිගැන්වීම,පිළිගැන්වීම
පිළිගැනීම,පිළි ගැනීම
පිළිගැනුම,පිළි ගැනුම
පිළිපැදීම,පිළි පැදීම
පිළිබදවම,පිළිබදව ම
පිළිබඳවම,පිළිබඳව ම
පිළිම,පිළිම
පිළියම,පිළියම
පිළිවන්කම,පිළිවන්කම
පි්‍රයවීම,ප්‍රිය වීම
පුංචිම,පුංචිම
පුත්තලම,පුත්තලම
පුදබිම,පුදබිම
පුද්ගලයකුම,පුද්ගලයකු ම
පුද්ගලයෙක්ම,පුද්ගලයෙක් ම
පුද්ගලයෙකුගේම,පුද්ගලයෙකුගේ ම
පුදුම,පුදුම
පුනාම,පුනාම
පුබ්බකම්ම,පුබ්බකම්ම
පුරයම,පුරයම
පුරවගෙනම,පුරවගෙන ම
පුරවරයටම,පුරවරයට ම
පුරවැසියෙකුටම,පුරවැසියෙකුට ම
පුරස්නෙම,පුරස්නෙ ම
පුරාම,පුරා ම
පුරාවටම,පුරාවට ම
පුරිසදම්ම,පුරිසදම්ම
පුරුදුවීම,පුරුදුවීම
පුලුවන්කම,පුලුවන්කම
පුෂ්පාරාම,පුෂ්පාරාම
පුහුණුකිරීම,පුහුණු කිරීම
පුළුවන්කම,පුළුවන්කම
පුළුවන්කාරකම,පුළුවන්කාරකම
පූජාකිරීම,පූජා කිරීම
පූජාවකටම,පූජාවකට ම
පූරුවක්ම,පූරුවක් ම
පෘථිවියටම,පෘථිවියට ම
පෙට්ටගම,පෙට්ටගම
පෙත්සම,පෙත්සම
පෙන්නුවම,පෙන්නුව ම
පෙන්වාදීම,පෙන්වා දී ම
පෙන්වීම,පෙන් වීම
පෙනිම,පෙනි ම
පෙනීම,පෙනී ම
පෙනුම,පෙනු ම
පෙම,පෙම
පෙරගිරිගම,පෙරගිරිගම
පෙරටම,පෙරට ම
පෙරපරිදිම,පෙර පරිදි ම
පෙරලීම,පෙරලීම
පෙරවදනටම,පෙර වදනට ම
පෙරහරටම,පෙරහරට ම
පෙරළීම,පෙරළී ම
පෙරේතකම,පෙරේතකම
පෙලඹවීම,පෙලඹ වීම
පෙවීම,පෙවීම
පෙළඹවීම,පෙළඹ වීම
පෙළඹීම,පෙළඹීම
පේෂකර්ම,පේෂකර්ම
පේ්‍රම,පේ්‍රම
පොඩිකාලෙදිම,පොඩිකාලෙ දි ම
පොඩිම,පොඩිම
පොතකටම,පොතකට ම
පොදියම,පොදිය ම
පොරොන්දම,පොරොන්ද ම
පොරෝගම,පොරෝගම
පොලාපැනීම,පොලා පැනීම
පොලේම,පොලේ ම
පොළවම,පොළව ම
පෝරම,පෝරම
පෝර්ම,පෝරම
පෝලිම,පෝලිම
පෝෂණයකිරීම,පෝෂණය කිරීම
පෝළිම,පෝළිම
බඩගෝස්තරයම,බඩගෝස්තරය ම
බඩුම,බඩුම
බණ්ඩාරගම,බණ්ඩාරගම
බණේදිම,බණේදි ම
බදාදාම,බදාදා ම
බදාම,බදාම
බඳවාගැනීම,බඳවා ගැනීම
බබෙක්ම,බබෙක් ම
බමුණෝම,බමුණෝ ම
බරටම,බරට ම
බරවීම,බර වීම
බරින්ම,බරින් ම
බලගතුම,බලගතු ම
බලගැන්වීම,බල ගැන්වීම
බලදීම,බල දී ම
බලන්නම,බලන්න ම
බලන්නේම,බලන්නේ ම
බලපැම,බලපැම
බලපැවැත්විම,බලපැවැත් වීම
බලපෑම,බලපෑම
බලපුවම,බලපුව ම
බලපුවහම,බලපුවහ ම
බලපුවාම,බලපුවා ම
බලයේම,බලයේ ම
බලලම,බලල ම
බලලාම,බලලා ම
බලවත්ම,බලවත් ම
බලවේගපැමිණීම,බලවේග පැමිණීම
බලහත්කාරයෙන්ම,බලහත්කාරයෙන් ම
බලාගෙනම,බලාගෙන ම
බලෙන්ම,බලෙන් ම
බවම,බවම
බහිනකල්ම,බහිනකල් ම
බහිනකොටම,බහිනකොට ම
බහින්බස්වීම,බහින්බස්වී ම
බ්‍රහ්ම,බ්‍රහ්ම
බාගෙනම,බාගෙන ම
බාරහාරවීම,භාර හාර වීම
බාලම,බාලම
බැදිගම,බැදි ගම
බැනියම,බැනියම
බැඳිම,බැඳීම
බැඳීම,බැඳීම
බැඳුම,බැඳුම
බැබලීම,බැබලීම
බැබළවීම,බැබළ වීම
බැම්ම,බැම්ම
බැරිකම,බැරිකම
බැරිනම,බැරිනම
බැරිම,බැරිම
බැරිවීම,බැරිවීම
බැරිවුණාම,බැරිවුණා ම
බැල්ම,බැල්ම
බැල්මටම,බැල්මට ම
බැල්මෙන්ම,බැල්මෙන් ම
බැලීම,බැලීම
බැලුම,බැලුම
බැලුවම,බැලුව ම
බැලුවහම,බැලුවහ ම
බැලුවාම,බැලුවා ම
බැලූවම,බැලූව ම
බැසයත්ම,බැසයත් ම
බැස්සවීම,බැස්ස වීම
බැසීම,බැසීම
බැහැරවීම,බැහැර වීම
බැළුවාම,බැලුවා ම
බෑම,බෑ ම
බෑවාතාම,බෑවා තාම
බෑවුම,බෑවුම
බිණීම,බිණීම
බිඳවැටීම,බිඳ වැටීම
බිඳීම,බිඳීම
බිම,බිම
බිමේකෑම,බිමේ කෑම
බියගම,බියගම
බිලීබෑම,බිලී බෑම
බිව්වම,බිව්ව ම
බිවුවහම,බිවුවහ ම
බිහිකිරීම,බිහි කිරීම
බිහිවීම,බිහි වීම
බිහිසුණුකම,බිහිසුණුකම
බීජයම,බීජය ම
බීම,බීම
බුද්දාගම,බුද්දාගම
බුද්ධක්ෂේත්‍රයක්ම,බුද්ධ ක්ෂේත්‍රයක් ම
බුද්ධනාම,බුද්ධ නාම
බුද්ධාගම,බුද්ධාගම
බුද්ධිමත්ම,බුද්ධිමත් ම
බුද්ධිමතුන්ම,බුද්ධිමතුන් ම
බුදුදහම,බුදුදහම
බුදුන්වහන්සේගේම,බුදුන්වහන්සේගේ ම
බුදුපිලිම,බුදු පිළිම
බුදුපිළිම,බුදු පිළිම
බුදුරදුන්ම,බුදුරදුන් ම
බුරුම,බුරුම
බෙදීම,බෙදීම
බෙරවාගම,බෙරවා ගම
බෙල්ජියම,බෙල්ජියම
බෙල්ලටම,බෙල්ලට ම
බෙහෙතක්ම,බෙහෙතක් ම
බෙහෙවින්ම,බෙහෙවින් ම
බේතම,බේතම
බේබදුකම,බේබදුකම
බොක්කටම,බොක්කට ම
බොක්කේම,බොක්කේ ම
බොරුකීම,බොරු කීම
බොහොම,බොහොම
බොහොමත්ම,බොහොමත් ම
බොහෝම,බොහෝ ම
බොහෝමත්ම,බොහෝමත් ම
බෝඩිමේකිව්වම,බෝඩිමේ කිව්ව ම
බෝධිධර්ම,බෝධි ධර්ම
බෝපාගම,බෝපා ගම
බෝම,බෝම
බෞද්ධකම,බෞද්ධකම
බෞද්ධයාටම,බෞද්ධයාට ම
බෞද්ධයෙක්ම,බෞද්ධයෙක් ම
බෞද්ධාගම,බෞද්ධාගම
භයානකකම,භයානකකම
භයානකම,භයානක ම
භවයක්ම,භවයක් ම
භවයේදීම,භවයේ දී ම
භාග්‍යවත්ම,භාග්‍යවත් ම
භාරදීම,භාර දී ම
භාරදුන්නහම,භාරදුන්නහ ම
භාෂාවකම,භාෂාවක ම
භාෂාවෙන්ම,භාෂාවෙන් ම
භාෂිතයක්ම,භාෂිතයක් ම
භික්ෂුතෙම,භික්ෂුතෙ ම
භීම,භීම
භීෂ්ම,භීෂ්ම
භූමියෙහිම,භූමියෙහි ම
භූමියේම,භූමියේ ම
ම,ම
මංත්‍රීකම,මංත්‍රීකම
මක්කම,මක්කම
මගදිම,මගදි ම
මගපෙන්වීම,මගපෙන්වීම
මගින්ම,මගින් ම
මගෙන්ම,මගෙන් ම
මගෙම,මගෙම
මගෙම්ම,මගෙම්ම
මගේම,මගේම
මඟපෙන්වීම,මඟපෙන් වීම
මඟුලටම,මඟුලට ම
මජ්ක්ධිම,මජ්ජිම
මජ්ජිම,මජ්ජිම
මජ්ඣිම,මජ්ඣිම
මටම,මටම
මට්ටම,මට්ටම
මට්ටමේකිසිම,මට්ටමේ කිසිම
මතම,මතම
මතයකටම,මතයකට ම
මත්තම,මත්තම
මතාම,මතාම
මතින්ම,මතින් ම
මතුගම,මතුගම
මද්දේගම,මද්දේගම
මදිම,මදිම
මධ්‍යම,මධ්‍යම
මනසින්ම,මනසින් ම
මන්ත්‍රීකම,මන්ත්‍රීකම
මන්නාරම,මන්නාරම
මනාවම,මනාවම
මනුෂ්‍යකම,මනුෂ්‍යකම
මනුෂ්‍යයකුටම,මනුෂ්‍යයකුට ම
මනුෂ්‍යයම,මනුෂ්‍යය ම
මනුෂ්‍යයෙකුටම,මනුෂ්‍යයෙකුට ම
මනුෂ්‍යයෙකුම,මනුෂ්‍යයෙකු ම
මනුස්සකම,මනුස්සකම
මනුස්සයාටම,මනුස්සයාට ම
මනෝකම්ම,මනෝකම්ම
මම,මම
මමම,මම ම
මරැම,මරැම
මල්දම,මල්දම
මවක්ම,මවක් ම
මවම,මවම
මව්බිම,මව්බිම
මවුපියවරුම,මවුපියවරු ම
මවුබිම,මවුබිම
මස්ම,මස්ම
මසුරුකම,මසුරුකම
මහගම,මහගම
මහණකම,මහණකම
මහණතෙම,මහණතෙම
මහත්ම,මහත්ම
මහද්වීපයටම,මහද්වීපයට ම
මහනාම,මහනාම
මහපාරෙම,මහපාරෙ ම
මහබෝසත්වරුන්ටම,මහබෝසත්වරුන්ට ම
මහරගම,මහරගම
මහානාම,මහානාම
මහාම,මහාම
මහින්දාරාම,මහින්දාරාම
මහිම,මහිම
මළගම,මළගම
මාගම,මාගම
මාත්‍රයෙන්ම,මාත්‍රයෙන් ම
මාම,මාම
මායම,මායම
මාරම,මාරම
මාර්ගයක්ම,මාර්ගයක් ම
මාර්ගයටම,මාර්ගයට ම
මාර්ගයම,මාර්ගය ම
මාර්ගයේම,මාර්ගයේ ම
මාරුවීම,මාරු වීම
මාරෙටම,මාරෙට ම
මාලාවම,මාලාව ම
මාවතේම,මාවතේ ම
මාසයකදීම,මාසයක දී ම
මාසේම,මාසේ ම
මාසේවනදාම,මාසේ වනදා ම
මැකිලම,මැකිලම
මැටියෙන්ම,මැටියෙන් ම
මැඬලීම,මැඬලීම
මැදිහත්වීම,මැදිහත් වීම
මැදීම,මැදීම
මැනීම,මැනීම
මැම,මැම
මැරිම,මැරිම
මැරීම,මැරීම
මැරුණම,මැරුණ ම
මැරුණාම,මැරුණා ම
මැරුණෙම,මැරුණෙ ම
මැරුනම,මැරුන ම
මැරුම,මැරුම
මැවීම,මැවීම
මැශිම,මැශිම
මැෂිම,මැෂිම
මැසීම,මැසීම
මිටියක්ම,මිටියක් ම
මිණිමැරුම,මිණි මැරුම
මිණීමැරුම,මිණී මැරුම
මිතුදම,මිතුදම
මිතුරුකම,මිතුරුකම
මිතුරෙකුගෙන්ම,මිතුරෙකුගෙන් ම
මිදීම,මිදීම
මිනිත්තුකටම,මිනිත්තුකට ම
මිනිස්කම,මිනිස්කම
මිනිස්සුන්ටම,මිනිස්සුන්ට ම
මිනිස්සුම,මිනිස්සුම
මිනිසාටම,මිනිසාටම
මිනිසුන්ගෙන්ම,මිනිසුන්ගෙන් ම
මිනිසෙකුගේම,මිනිසෙකුගේ ම
මිනිහෙක්ගෙම,මිනිහෙක්ගෙ ම
මිනිහෙකුටම,මිනිහෙකුට ම
මිනීමැරුම,මිනී මැරුම
මියයාම,මියයාම
මියයෑම,මියයෑම
මිලියනම,මිලියනම
මිලේච්චකම,මිලේච්චකම
මිශ්‍රවීම,මිශ්‍රවීම
මිෂම,මිෂම
මිහිදුම,මිහිදුම
මීදුම,මීදුම
මීරිගම,මීරිගම
මුකුත්ම,මුකුත්ම
මුඛයෙන්ම,මුඛයෙන් ම
මුණගැහීම,මුණගැහීම
මුදවාගැනීම,මුදවාගැනීම
මුදවාලීම,මුදවාලීම
මුදුනෙම,මුදුනෙම
මුනගසුනාම,මුනගසුනාම
මුන්නේශ්වරම,මුන්නේශ්වරම
මුන්නේෂ්වරම,මුන්නේෂ්වරම
මුරණ්ඩුකම,මුරණ්ඩුකම
මුලටම,මුලට ම
මුලදිම,මුල දි ම
මුලදීම,මුල දී ම
මුලධර්ම,මූල ධර්ම
මුලපිරුම,මුල පිරුම
මුල්ම,මුල්ම
මුල්ලේගම,මුල්ලේගම
මුලාවීම,මුලා වීම
මුලිකම,මුලික ම
මුලින්ම,මුලින් ම
මුලුන්ම,මුලුන් ම
මුලුමනින්ම,මුලුමනින් ම
මුහුණදීම,මුහුණ දී ම
මුළුමනින්ම,මුළුමනින් ම
මූලධර්ම,මූල ධර්ම
මූලිකම,මූලික ම
මූලිකවම,මූලිකව ම
මූලීන්ම,මූලීන් ම
මෙච්චරම,මෙච්චර ම
මෙතනම,මෙතන ම
මෙතරම්ම,මෙතරම් ම
මෙදිනම,මෙදින ම
මෙනම,මෙනම
මෙන්ම,මෙන් ම
මෙනිසාම,මෙ නිසාම
මෙනිසාවෙන්ම,මෙ නිසාවෙන් ම
මෙම,මෙම
මෙයම,මෙය ම
මෙයින්ම,මෙයින් ම
මෙලෙසම,මෙලෙස ම
මෙලොවදීම,මෙලොව දී ම
මෙලෝම,මෙලෝම
මෙවැනිම,මෙවැනි ම
මෙසේම,මෙසේ ම
මෙහම,මෙහ ම
මෙහිම,මෙහි ම
මෙහෙම,මෙහෙ ම
මෙහෙමම,මෙහෙම ම
මෙහෙම්ම,මෙහෙම්ම
මෙහෙම්මම,මෙහෙම්ම ම
මෙහෙයවීම,මෙහෙය වීම
මෙහෙයුම,මෙහෙයුම
මේකඩඉම,මේ කඩයිම
මේකතාමාලාවම,මේ කතා මාලාවම
මේකම,මේකම
මේකරුම,මේ කරුම
මේකාලයේදිම,මේ කාලයේ දි ම
මේකැපවීම,මේ කැපවීම
මේකෑම,මේ කෑම
මේකිසිම,මේ කිසිම
මේකීකරුකම,මේ කීකරුකම
මේකෙම,මේකෙම
මේනිසාම,මේ නිසා ම
මේම,මේම
මේවගේම,මේවගේ ම
මේවාම,මේවා ම
මේහරිම,මේ හරි ම
මොකක්ම,මොකක් ම
මොකුත්ම,මොකුත් ම
මොනම,මොනම
මොනවත්ම,මොනවත් ම
මොලයක්ම,මොලයක් ම
මොහුගේම,මොහුගේ ම
මොහේතෙම,මොහේතෙ ම
මොහොතකම,මොහොතක ම
මොහොතක්ම,මොහොතක් ම
මොහොතේදීම,මොහොතේ දී ම
මොහොතේම,මොහොතේ ම
මෝඩකම,මෝඩකම
මෝඩයම,මෝඩයම
ඹ්නෑම,ඹ්නෑ ම
යටදිම,යට දී ම
යටම,යටම
යටිපතුලම,යටිපතුල ම
යත්ම,යත්ම
යථාර්ථයෙන්ම,යථාර්ථයෙන් ම
යනකම්ම,යනකම් ම
යනකල්ම,යනකල් ම
යන්නම,යන්න ම
යනුම,යනු ම
යම,යම
යවලම,යවල ම
යහපතක්ම,යහපතක් ම
යහපත්ම,යහපත් ම
යහපැවැත්ම,යහ පැවැත්ම
යහළුකම,යහළුක ම
යාකලාම,යාකලා ම
යාම,යාම
යාමම,යාම ම
යාලුවම,යාලුව ම
යාළුකම,යාළුකම
යාළුවාටම,යාළුවාට ම
යැදීම,යැදීම
යැපීම,යැපීම
යැම,යැම
යැව්වම,යැව්ව ම
යැවීම,යැවීම
යෑම,යෑම
යුක්තවීම,යුක්ත වීම
යුගයේම,යුගයේ ම
යුතුකම,යුතුකම
යුතුම,යුතුම
යුතුවම,යුතුවම
යුද්ධෙම,යුද්ධෙම
යුරෝපයම,යුරෝපය ම
යුරෝපයේම,යුරෝපයේ ම
යෙදවීම,යෙද වීම
යෙදීම,යෙදීම
යෙදුම,යෙදුම
යොදාගැනිම,යොදා ගැනිම
යොදාගැනීම,යොදා ගැනීම
යොමුකිරීම,යොමු කිරීම
යොමුවීම,යොමු වීම
